{'artist': 'Dick Dale', 'song': "It's Beginning to Look a Lot Like Christmas", 'genre': 'Holiday', 'alternative_artist': 'Dick Dale', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'First Snow (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Canon Rock', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'O Holy Night', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The First Noel (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'This Christmas Day', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Siberian Sleigh Ride (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'God Rest Ye Merry Gentlemen', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'An Angel Returned', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Ornament', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The Prince of Peace', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Faith Noel', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The Silent Nutcracker (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Queen of the Winter Night', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Good King Joy', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Old City Bar', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Promises to Keep', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'A Star to Follow', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'An Angel Came Down', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': "O' Come All Ye Faithful (Instrumental)", 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Wish Liszt (Toy Shop Madness) (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The Wisdom of Snow (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Bells, Carousels & Time (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'What Child Is This?', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Jazz (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'What Is Christmas?', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Back to a Reason (Part II)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Remember', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Different Wings', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Concerto (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The Lost Christmas Eve', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Jam', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'For the Sake of Our Brother', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Midnight Clear', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Anno Domine', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Nights in Blue', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Dreams', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Boughs of Holly', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Find Our Way Home', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Midnight Christmas Eve', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': "Joy of Man's Desire/Angels We Have Heard On High", 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The Music Box', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Dreams of Fireflies (On a Christmas Night)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Music Box Blues', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The Ghosts of Christmas Eve', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The Snow Came Down', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Appalachian Snowfall', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': "An Angel's Share", 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The March of the Kings/Hark the Herald Angel', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The World That She Sees', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas In the Air', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The World That He Sees', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The Three Kings and I (What Really Happened)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Dream Child (A Christmas Dream)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Winter Palace', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Time You Should Be Sleeping', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Someday', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'I Had a Memory', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'What Child Is This? Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'What Is Christmas? Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Wizards In Winter (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': "O' Come All Ye Faithful Narration", 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Concerto Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Jam Narration Short', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Dreams\xa0Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Nights In Blue Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Different Wings Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'A Star To Follow', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Wish Liszt (Toy Shop Madness) [Instrumental]', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'For the Sake of Our Brother Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Eve / Sarajevo (Instrumental) [Remastered]', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The Lost Christmas Eve Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'O Come All Ye Faithful / O Holy Night Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Jazz Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Queen of the Winter Night Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Canon Rock Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Back To a Reason, Pt. II', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Remember Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Siberian Sleigh Ride Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Promises To Keep', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Back to a Reason, Pt. II Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Bells, Carousels & Time Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Wizards In Winter Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Final Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The Wisdom of Snow Narration', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Nights In Blue', 'genre': 'Holiday', 'alternative_artist': 'Trans-Siberian Orchestra', 'add_to_final_records': True}
{'artist': 'Cast - Descendants, Dove Cameron, Sofia Carson, Cameron Boyce & Booboo Stewart', 'song': 'Jolly to the Core', 'genre': 'Holiday', 'alternative_artist': 'Dove Cameron', 'add_to_final_records': True}
{'artist': 'Dove Cameron', 'song': 'White Christmas', 'genre': 'Holiday', 'alternative_artist': 'Dove Cameron', 'add_to_final_records': True}
{'artist': 'John Oates', 'song': 'Santa Be Good to Me (feat. The Time Jumpers)', 'genre': 'Holiday', 'alternative_artist': 'Time Jumpers', 'add_to_final_records': True}
{'artist': 'John Anderson & The Time Jumpers', 'song': 'Here Comes Santa Claus', 'genre': 'Holiday', 'alternative_artist': 'Time Jumpers', 'add_to_final_records': True}
{'artist': 'Tom Jones & Alex Britti', 'song': 'Happy Christmas (War Is Over)', 'genre': 'Holiday', 'alternative_artist': 'Tom Jones', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas / Sarajevo 12/24 (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Wizards in Winter (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': "A Mad Russian's Christmas (Instrumental)", 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'O Come All Ye Faithful / O Holy Night (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Christmas Canon Rock', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'First Snow (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'O Holy Night', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The First Noel (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Good King Joy', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'God Rest Ye Merry Gentlemen', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'This Christmas Day', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'The Silent Nutcracker (Instrumental)', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'Old City Bar', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
{'artist': 'Trans-Siberian Orchestra', 'song': 'An Angel Came Down', 'genre': 'Holiday', 'alternative_artist': 'Eve', 'add_to_final_records': True}
